date,tc,rh,ws,wd,p,o3,no,no2,nox,co,pm25,date_only,year_month,formatted_year_month
2021-06-07,,,1.6,142.0,927.8,41.0,0.0,10.0,6.0,0.3,29.0,2021-06-07,2021-06,Jun-21
2021-06-08,,,1.1,137.0,928.1,34.0,1.0,15.0,9.0,0.3,3.0,2021-06-08,2021-06,Jun-21
2021-06-09,,,1.0,119.0,928.4,43.0,0.0,13.0,7.0,0.3,8.0,2021-06-09,2021-06,Jun-21
2021-06-10,,,1.0,126.0,928.4,28.0,1.0,17.0,10.0,0.4,4.0,2021-06-10,2021-06,Jun-21
2021-06-11,,,1.3,299.0,925.7,4.0,13.0,47.0,36.0,0.7,16.0,2021-06-11,2021-06,Jun-21
2021-06-12,,,0.7,888.0,928.4,13.0,2.0,29.0,17.0,0.5,17.0,2021-06-12,2021-06,Jun-21
2021-06-13,,,1.8,154.0,930.1,42.0,0.0,10.0,6.0,0.3,2.0,2021-06-13,2021-06,Jun-21
2021-06-14,,,1.3,121.0,932.0,36.0,0.0,14.0,8.0,0.2,6.0,2021-06-14,2021-06,Jun-21
2021-06-15,,,1.2,120.0,929.8,36.0,0.0,10.0,6.0,0.2,10.0,2021-06-15,2021-06,Jun-21
2021-06-16,,,1.9,133.0,928.0,52.0,0.0,13.0,7.0,0.3,5.0,2021-06-16,2021-06,Jun-21
2021-06-17,,,1.3,146.0,929.0,36.0,1.0,11.0,6.0,0.2,6.0,2021-06-17,2021-06,Jun-21
2021-06-18,,,1.1,134.0,930.8,33.0,1.0,14.0,8.0,0.2,2.0,2021-06-18,2021-06,Jun-21
2021-06-19,,,1.9,120.0,931.5,43.0,1.0,10.0,6.0,0.3,9.0,2021-06-19,2021-06,Jun-21
2021-06-20,,,0.9,888.0,926.6,2.0,39.0,43.0,55.0,1.3,37.0,2021-06-20,2021-06,Jun-21
2021-06-21,,,1.1,174.0,929.7,40.0,0.0,11.0,6.0,0.2,2.0,2021-06-21,2021-06,Jun-21
2021-06-22,,,1.8,127.0,930.0,22.0,1.0,21.0,12.0,0.2,10.0,2021-06-22,2021-06,Jun-21
2021-06-23,,,1.9,128.0,931.8,38.0,1.0,12.0,7.0,0.2,1.0,2021-06-23,2021-06,Jun-21
2021-06-24,,,0.8,128.0,931.5,18.0,2.0,23.0,14.0,0.4,6.0,2021-06-24,2021-06,Jun-21
2021-06-25,,,1.1,308.0,926.9,4.0,5.0,55.0,33.0,0.7,34.0,2021-06-25,2021-06,Jun-21
2021-06-26,,,1.1,122.0,928.6,5.0,31.0,61.0,57.0,1.3,19.0,2021-06-26,2021-06,Jun-21
2021-06-27,,,0.8,257.0,927.0,13.0,2.0,58.0,32.0,0.8,23.0,2021-06-27,2021-06,Jun-21
2021-06-28,,,0.8,307.0,927.4,1.0,17.0,66.0,49.0,1.2,24.0,2021-06-28,2021-06,Jun-21
2021-06-29,,,1.2,139.0,929.7,25.0,1.0,12.0,7.0,0.2,0.0,2021-06-29,2021-06,Jun-21
2021-06-30,,,1.8,305.0,930.7,10.0,3.0,34.0,21.0,0.3,11.0,2021-06-30,2021-06,Jun-21
2021-07-01,,,1.5,137.0,934.5,39.0,1.0,13.0,7.0,0.2,6.0,2021-07-01,2021-07,Jul-21
2021-07-02,,,1.4,111.0,934.6,32.0,1.0,14.0,8.0,0.2,9.0,2021-07-02,2021-07,Jul-21
2021-07-03,,,0.9,94.0,932.4,2.0,84.0,70.0,106.0,2.1,40.0,2021-07-03,2021-07,Jul-21
2021-07-04,,,1.9,136.0,933.0,67.0,0.0,8.0,4.0,0.3,5.0,2021-07-04,2021-07,Jul-21
2021-07-05,,,1.9,126.0,934.0,56.0,0.0,7.0,4.0,0.3,12.0,2021-07-05,2021-07,Jul-21
2021-07-06,,,1.8,126.0,933.8,56.0,0.0,11.0,6.0,0.2,5.0,2021-07-06,2021-07,Jul-21
2021-07-07,,,1.0,137.0,931.8,46.0,0.0,13.0,7.0,0.3,7.0,2021-07-07,2021-07,Jul-21
2021-07-08,,,1.5,126.0,930.2,38.0,1.0,12.0,7.0,0.2,7.0,2021-07-08,2021-07,Jul-21
2021-07-09,,,1.5,127.0,930.7,46.0,1.0,16.0,9.0,0.3,13.0,2021-07-09,2021-07,Jul-21
2021-07-10,,,1.0,139.0,930.5,19.0,2.0,34.0,20.0,0.6,9.0,2021-07-10,2021-07,Jul-21
2021-07-11,,,0.7,92.0,929.6,5.0,81.0,90.0,113.0,3.0,75.0,2021-07-11,2021-07,Jul-21
2021-07-12,,,1.4,126.0,930.4,30.0,1.0,28.0,16.0,0.4,38.0,2021-07-12,2021-07,Jul-21
2021-07-13,,,0.6,270.0,931.2,16.0,6.0,48.0,30.0,0.7,24.0,2021-07-13,2021-07,Jul-21
2021-07-14,,,0.6,100.0,930.5,11.0,5.0,59.0,36.0,0.8,21.0,2021-07-14,2021-07,Jul-21
2021-07-15,,,0.6,162.0,926.9,3.0,54.0,93.0,93.0,1.6,40.0,2021-07-15,2021-07,Jul-21
2021-07-16,,,0.8,115.0,925.2,4.0,82.0,97.0,119.0,2.2,42.0,2021-07-16,2021-07,Jul-21
2021-07-17,,,2.0,127.0,927.2,45.0,1.0,13.0,8.0,0.4,5.0,2021-07-17,2021-07,Jul-21
2021-07-18,,,0.6,85.0,927.4,1.0,45.0,54.0,66.0,1.7,21.0,2021-07-18,2021-07,Jul-21
2021-07-19,,,1.4,140.0,928.9,38.0,0.0,12.0,7.0,0.2,9.0,2021-07-19,2021-07,Jul-21
2021-07-20,,,0.7,349.0,931.8,12.0,5.0,44.0,28.0,0.5,2.0,2021-07-20,2021-07,Jul-21
2021-07-21,,,1.0,130.0,932.7,46.0,0.0,14.0,8.0,0.2,8.0,2021-07-21,2021-07,Jul-21
2021-07-22,,,1.1,171.0,934.5,1.0,70.0,59.0,88.0,1.2,47.0,2021-07-22,2021-07,Jul-21
2021-07-23,,,1.2,123.0,935.3,59.0,0.0,13.0,7.0,0.3,8.0,2021-07-23,2021-07,Jul-21
2021-07-24,,,0.0,777.0,932.5,1.0,31.0,54.0,54.0,1.3,32.0,2021-07-24,2021-07,Jul-21
2021-07-25,,,0.7,295.0,929.8,5.0,16.0,66.0,49.0,1.3,36.0,2021-07-25,2021-07,Jul-21
2021-07-26,,,0.7,82.0,928.4,3.0,70.0,88.0,104.0,2.3,57.0,2021-07-26,2021-07,Jul-21
2021-07-27,,,1.0,312.0,925.6,2.0,51.0,83.0,86.0,1.3,23.0,2021-07-27,2021-07,Jul-21
2021-07-28,,,2.1,126.0,924.7,61.0,0.0,10.0,5.0,0.3,3.0,2021-07-28,2021-07,Jul-21
2021-07-29,,,1.9,324.0,928.4,14.0,3.0,26.0,16.0,0.3,12.0,2021-07-29,2021-07,Jul-21
2021-07-30,,,0.9,136.0,932.9,39.0,1.0,15.0,8.0,0.2,6.0,2021-07-30,2021-07,Jul-21
2021-07-31,,,2.4,124.0,936.1,42.0,1.0,15.0,9.0,0.2,7.0,2021-07-31,2021-07,Jul-21
2021-09-01,,,1.5,115.0,932.4,32.0,1.0,12.0,8.0,,5.0,2021-09-01,2021-09,Sep-21
2021-09-02,,,1.5,115.0,930.3,29.0,1.0,17.0,10.0,0.3,14.0,2021-09-02,2021-09,Sep-21
2021-09-03,,,0.6,135.0,927.2,1.0,23.0,62.0,51.0,1.0,16.0,2021-09-03,2021-09,Sep-21
2021-09-04,,,0.8,90.0,925.0,3.0,30.0,105.0,80.0,1.8,25.0,2021-09-04,2021-09,Sep-21
2021-09-05,,,1.6,113.0,926.2,55.0,1.0,12.0,7.0,0.4,7.0,2021-09-05,2021-09,Sep-21
2021-09-06,,,1.0,145.0,924.8,73.0,0.0,27.0,15.0,0.5,11.0,2021-09-06,2021-09,Sep-21
2021-09-07,,,2.0,121.0,928.6,65.0,1.0,9.0,5.0,0.3,13.0,2021-09-07,2021-09,Sep-21
2021-09-08,,,1.7,109.0,926.1,42.0,1.0,11.0,7.0,0.3,6.0,2021-09-08,2021-09,Sep-21
2021-09-09,,,2.3,132.0,924.2,53.0,1.0,12.0,7.0,0.3,14.0,2021-09-09,2021-09,Sep-21
2021-09-10,,,1.0,302.0,924.9,40.0,1.0,38.0,21.0,0.7,26.0,2021-09-10,2021-09,Sep-21
2021-09-11,,,1.1,315.0,927.1,11.0,5.0,68.0,40.0,0.7,18.0,2021-09-11,2021-09,Sep-21
2021-09-12,,,0.9,189.0,929.6,12.0,2.0,45.0,26.0,0.6,21.0,2021-09-12,2021-09,Sep-21
2021-09-13,,,0.7,888.0,928.0,12.0,4.0,36.0,22.0,0.7,24.0,2021-09-13,2021-09,Sep-21
2021-09-14,,,1.0,316.0,922.2,10.0,6.0,93.0,54.0,1.1,32.0,2021-09-14,2021-09,Sep-21
2021-09-15,,,1.5,323.0,926.6,32.0,1.0,39.0,21.0,0.6,26.0,2021-09-15,2021-09,Sep-21
2021-09-16,,,2.6,124.0,932.3,60.0,1.0,7.0,5.0,0.3,3.0,2021-09-16,2021-09,Sep-21
2021-09-17,,,2.4,123.0,933.5,48.0,1.0,12.0,7.0,0.3,9.0,2021-09-17,2021-09,Sep-21
2021-09-18,,,1.2,122.0,928.4,13.0,3.0,29.0,18.0,0.6,18.0,2021-09-18,2021-09,Sep-21
2021-09-19,,,0.7,139.0,925.7,2.0,15.0,66.0,47.0,1.5,41.0,2021-09-19,2021-09,Sep-21
2021-09-20,,,1.6,131.0,926.7,42.0,1.0,15.0,9.0,0.4,24.0,2021-09-20,2021-09,Sep-21
2021-09-21,,,0.8,304.0,923.6,8.0,6.0,52.0,33.0,0.7,23.0,2021-09-21,2021-09,Sep-21
2021-09-22,,,3.0,123.0,929.1,60.0,0.0,6.0,3.0,0.2,1.0,2021-09-22,2021-09,Sep-21
2021-09-23,,,2.7,125.0,930.2,51.0,0.0,8.0,5.0,0.2,2.0,2021-09-23,2021-09,Sep-21
2021-09-24,,,1.8,122.0,928.8,49.0,0.0,9.0,5.0,0.2,11.0,2021-09-24,2021-09,Sep-21
2021-09-25,,,1.2,244.0,928.4,27.0,0.0,41.0,22.0,0.5,8.0,2021-09-25,2021-09,Sep-21
2021-09-26,,,1.5,113.0,927.7,49.0,0.0,17.0,9.0,0.4,34.0,2021-09-26,2021-09,Sep-21
2021-09-27,,,0.8,120.0,929.1,15.0,4.0,61.0,36.0,0.9,23.0,2021-09-27,2021-09,Sep-21
2021-09-28,,,0.8,296.0,928.4,30.0,1.0,41.0,23.0,0.6,15.0,2021-09-28,2021-09,Sep-21
2021-09-29,,,0.6,274.0,924.3,13.0,4.0,81.0,47.0,0.9,56.0,2021-09-29,2021-09,Sep-21
2021-09-30,,,2.4,132.0,926.8,73.0,0.0,7.0,4.0,0.3,3.0,2021-09-30,2021-09,Sep-21
2021-10-01,,,1.1,234.0,924.2,54.0,0.0,10.0,5.0,0.3,4.0,2021-10-01,2021-10,Oct-21
2021-10-02,,,1.0,315.0,922.7,7.0,7.0,60.0,37.0,1.0,16.0,2021-10-02,2021-10,Oct-21
2021-10-03,,,1.1,114.0,923.2,3.0,15.0,51.0,39.0,1.4,34.0,2021-10-03,2021-10,Oct-21
2021-10-04,,,1.8,308.0,923.9,56.0,0.0,18.0,10.0,0.4,6.0,2021-10-04,2021-10,Oct-21
2021-10-05,,,1.8,131.0,926.4,48.0,0.0,9.0,5.0,0.2,1.0,2021-10-05,2021-10,Oct-21
2021-10-06,,,2.3,125.0,928.0,43.0,0.0,9.0,5.0,0.2,5.0,2021-10-06,2021-10,Oct-21
2021-10-07,,,1.4,286.0,925.2,44.0,0.0,19.0,10.0,0.4,7.0,2021-10-07,2021-10,Oct-21
2021-10-08,,,2.8,125.0,927.5,45.0,0.0,10.0,6.0,0.2,2.0,2021-10-08,2021-10,Oct-21
2021-10-09,,,2.3,126.0,926.9,39.0,1.0,12.0,7.0,0.3,9.0,2021-10-09,2021-10,Oct-21
2021-10-10,,,1.6,118.0,926.8,39.0,1.0,13.0,7.0,0.3,7.0,2021-10-10,2021-10,Oct-21
2021-10-11,,,2.0,127.0,926.9,41.0,0.0,9.0,5.0,0.3,4.0,2021-10-11,2021-10,Oct-21
2021-10-12,,,1.0,212.0,925.7,34.0,0.0,11.0,6.0,0.3,3.0,2021-10-12,2021-10,Oct-21
2021-10-13,,,0.6,116.0,924.4,23.0,1.0,39.0,22.0,0.7,12.0,2021-10-13,2021-10,Oct-21
2021-10-14,,,0.8,308.0,923.0,29.0,0.0,23.0,13.0,0.4,14.0,2021-10-14,2021-10,Oct-21
2021-10-15,,,1.0,309.0,922.3,14.0,3.0,59.0,34.0,0.8,4.0,2021-10-15,2021-10,Oct-21
2021-10-16,,,2.3,300.0,924.4,65.0,0.0,17.0,9.0,0.4,11.0,2021-10-16,2021-10,Oct-21
2021-10-17,,,2.0,124.0,927.8,46.0,0.0,9.0,5.0,0.3,2.0,2021-10-17,2021-10,Oct-21
2021-10-18,,,1.8,116.0,926.4,50.0,0.0,7.0,4.0,0.3,4.0,2021-10-18,2021-10,Oct-21
2021-10-19,,,2.2,121.0,927.6,50.0,0.0,9.0,5.0,0.2,1.0,2021-10-19,2021-10,Oct-21
2021-10-20,,,2.3,130.0,929.7,56.0,0.0,8.0,5.0,0.2,1.0,2021-10-20,2021-10,Oct-21
2021-10-21,,,2.6,123.0,928.1,46.0,0.0,8.0,5.0,0.2,6.0,2021-10-21,2021-10,Oct-21
2021-10-22,,,1.4,127.0,925.9,43.0,0.0,10.0,6.0,0.3,7.0,2021-10-22,2021-10,Oct-21
2021-10-23,,,0.9,282.0,923.7,24.0,1.0,34.0,19.0,0.5,16.0,2021-10-23,2021-10,Oct-21
2021-10-24,,,1.9,186.0,918.5,33.0,2.0,38.0,21.0,0.6,26.0,2021-10-24,2021-10,Oct-21
2021-10-25,,,2.0,124.0,928.9,61.0,0.0,8.0,4.0,0.2,7.0,2021-10-25,2021-10,Oct-21
2021-10-26,,,0.6,241.0,928.9,8.0,4.0,36.0,22.0,0.5,10.0,2021-10-26,2021-10,Oct-21
2021-10-27,,,1.3,132.0,929.5,44.0,0.0,11.0,6.0,0.3,7.0,2021-10-27,2021-10,Oct-21
2021-10-28,,,0.9,120.0,931.8,29.0,0.0,21.0,11.0,0.4,10.0,2021-10-28,2021-10,Oct-21
2021-10-29,,,0.9,133.0,931.1,25.0,1.0,19.0,11.0,0.4,5.0,2021-10-29,2021-10,Oct-21
2021-10-30,,,1.7,119.0,927.9,23.0,1.0,12.0,7.0,0.3,8.0,2021-10-30,2021-10,Oct-21
2021-10-31,,,1.5,118.0,927.0,37.0,0.0,12.0,7.0,0.3,7.0,2021-10-31,2021-10,Oct-21
2021-11-01,,,1.0,122.0,925.4,28.0,1.0,14.0,8.0,0.4,10.0,2021-11-01,2021-11,Nov-21
2021-11-02,,,2.0,127.0,924.0,40.0,1.0,9.0,5.0,0.3,2.0,2021-11-02,2021-11,Nov-21
2021-11-03,,,2.1,127.0,924.5,30.0,1.0,6.0,3.0,0.2,2.0,2021-11-03,2021-11,Nov-21
2021-11-04,,,1.2,138.0,922.8,28.0,0.0,10.0,6.0,0.3,1.0,2021-11-04,2021-11,Nov-21
2021-11-05,,,0.9,126.0,922.7,12.0,1.0,22.0,13.0,0.4,14.0,2021-11-05,2021-11,Nov-21
2021-11-06,,,1.3,116.0,923.9,39.0,1.0,12.0,7.0,0.3,4.0,2021-11-06,2021-11,Nov-21
2021-11-07,,,2.1,124.0,924.3,47.0,0.0,8.0,5.0,0.2,5.0,2021-11-07,2021-11,Nov-21
